"TIME","CH1","CH2"
6.7640900e-01,2.76,5.3
6.7640910e-01,2.76,5.4
6.7640920e-01,2.8,5
6.7640930e-01,2.76,5.2
6.7640940e-01,2.8,4.9
6.7640950e-01,2.8,5.3
6.7640960e-01,2.92,5.5
6.7640970e-01,2.72,5.3
6.7640980e-01,2.88,4.9
6.7640990e-01,2.8,5
6.7641000e-01,2.84,5
6.7641010e-01,2.96,5
6.7641020e-01,2.72,4.8
6.7641030e-01,2.84,5
6.7641040e-01,2.92,5
6.7641050e-01,3.04,5.2
6.7641060e-01,2.96,5.1
6.7641070e-01,2.84,5
6.7641080e-01,2.84,5
6.7641090e-01,2.8,5.2
6.7641100e-01,2.96,4.9
6.7641110e-01,2.72,5.1
6.7641120e-01,2.92,5.1
6.7641130e-01,2.8,5
6.7641140e-01,2.88,5
6.7641150e-01,2.92,4.8
6.7641160e-01,2.8,5.5
6.7641170e-01,2.8,5.2
6.7641180e-01,2.8,5
6.7641190e-01,2.88,5
6.7641200e-01,2.72,4.7
6.7641210e-01,2.96,5
6.7641220e-01,2.92,5.1
6.7641230e-01,2.84,5
6.7641240e-01,2.96,5.2
6.7641250e-01,2.96,5.4
6.7641260e-01,2.88,5.1
6.7641270e-01,3,5.3
6.7641280e-01,2.84,5.4
6.7641290e-01,2.88,5.1
6.7641300e-01,2.88,5
6.7641310e-01,2.84,5.2
6.7641320e-01,3,5.3
6.7641330e-01,2.88,5.6
6.7641340e-01,2.84,5.7
6.7641350e-01,2.92,5.2
6.7641360e-01,2.96,5.4
6.7641370e-01,2.88,4.9
6.7641380e-01,2.76,5.3
6.7641390e-01,2.96,5.2
6.7641400e-01,2.88,5.1
6.7641410e-01,2.84,5.2
6.7641420e-01,2.92,4.9
6.7641430e-01,2.92,5.2
6.7641440e-01,2.76,4.9
6.7641450e-01,2.76,5.1
6.7641460e-01,2.92,5.5
6.7641470e-01,2.92,5.1
6.7641480e-01,2.92,5.2
6.7641490e-01,2.92,5.1
6.7641500e-01,2.92,5.3
6.7641510e-01,2.8,5.1
6.7641520e-01,2.8,5.1
6.7641530e-01,2.92,5.2
6.7641540e-01,2.76,5
6.7641550e-01,2.84,5
6.7641560e-01,2.88,5.1
6.7641570e-01,2.8,5.2
6.7641580e-01,2.8,5
6.7641590e-01,2.96,5.1
6.7641600e-01,2.84,5.3
6.7641610e-01,2.76,4.8
6.7641620e-01,2.92,5.1
6.7641630e-01,2.92,5
6.7641640e-01,2.96,5.2
6.7641650e-01,2.8,5.2
6.7641660e-01,2.96,5.3
6.7641670e-01,2.84,5.1
6.7641680e-01,2.84,5.2
6.7641690e-01,3,5.1
6.7641700e-01,2.88,5
6.7641710e-01,2.88,5.1
6.7641720e-01,2.92,5
6.7641730e-01,3,5.3
6.7641740e-01,2.84,5.5
6.7641750e-01,2.84,5.3
6.7641760e-01,2.92,5
6.7641770e-01,2.96,5.3
6.7641780e-01,2.96,5.2
6.7641790e-01,2.88,5.1
6.7641800e-01,3,5.1
6.7641810e-01,2.96,5.2
6.7641820e-01,2.96,5
6.7641830e-01,2.84,5
6.7641840e-01,2.92,5.1
6.7641850e-01,2.92,5.3
6.7641860e-01,2.8,5
6.7641870e-01,2.96,4.8
6.7641880e-01,2.76,5.6
6.7641890e-01,2.92,5
6.7641900e-01,3,5
6.7641910e-01,2.96,5.5
6.7641920e-01,2.84,5
6.7641930e-01,2.88,5.1
6.7641940e-01,2.96,5
6.7641950e-01,2.72,5.2
6.7641960e-01,2.92,5.2
6.7641970e-01,3,4.9
6.7641980e-01,2.92,4.9
6.7641990e-01,2.88,5.2
6.7642000e-01,2.84,5.3
6.7642010e-01,2.92,4.9
6.7642020e-01,2.84,4.9
6.7642030e-01,2.92,4.9
6.7642040e-01,2.92,5.3
6.7642050e-01,2.96,5.1
6.7642060e-01,2.76,5.3
6.7642070e-01,2.8,5
6.7642080e-01,3,5.5
6.7642090e-01,2.8,5.3
6.7642100e-01,2.92,5.4
6.7642110e-01,3,5.4
6.7642120e-01,2.84,5.2
6.7642130e-01,2.88,5
6.7642140e-01,2.8,5
6.7642150e-01,2.76,5.2
6.7642160e-01,2.8,5.1
6.7642170e-01,2.84,5
6.7642180e-01,2.88,5.4
6.7642190e-01,3.04,4.9
6.7642200e-01,2.84,5.2
6.7642210e-01,2.8,5.2
6.7642220e-01,2.76,5.1
6.7642230e-01,2.88,5.2
6.7642240e-01,3,5
6.7642250e-01,2.84,5
6.7642260e-01,2.8,5.2
6.7642270e-01,2.84,5.1
6.7642280e-01,2.72,5.4
6.7642290e-01,2.8,5.1
6.7642300e-01,2.92,5.1
6.7642310e-01,2.68,4.9
6.7642320e-01,2.8,5.2
6.7642330e-01,2.88,5.3
6.7642340e-01,2.8,5.2
6.7642350e-01,2.88,4.9
6.7642360e-01,2.84,4.9
6.7642370e-01,3,5.1
6.7642380e-01,2.92,5.1
6.7642390e-01,2.84,4.9
6.7642400e-01,2.72,5
6.7642410e-01,2.88,5.3
6.7642420e-01,2.84,5.1
6.7642430e-01,2.92,5.2
6.7642440e-01,2.76,5.1
6.7642450e-01,2.88,5
6.7642460e-01,2.8,4.8
6.7642470e-01,2.76,4.8
6.7642480e-01,2.8,4.9
6.7642490e-01,2.88,5
6.7642500e-01,2.8,4.8
6.7642510e-01,2.92,5
6.7642520e-01,2.8,4.9
6.7642530e-01,2.96,5.3
6.7642540e-01,2.8,5.2
6.7642550e-01,2.76,5.1
6.7642560e-01,2.76,5.1
6.7642570e-01,2.8,5.4
6.7642580e-01,2.92,5.1
6.7642590e-01,2.8,5.2
6.7642600e-01,2.84,5.3
6.7642610e-01,2.8,5.1
6.7642620e-01,2.76,5
6.7642630e-01,2.92,5.1
6.7642640e-01,2.88,5.1
6.7642650e-01,2.76,4.8
6.7642660e-01,2.76,5.2
6.7642670e-01,2.88,4.9
6.7642680e-01,2.92,5.1
6.7642690e-01,2.84,5.2
6.7642700e-01,2.84,5
6.7642710e-01,2.76,4.9
6.7642720e-01,2.92,5
6.7642730e-01,2.84,5.1
6.7642740e-01,2.72,5.4
6.7642750e-01,2.76,4.9
6.7642760e-01,2.92,5.1
6.7642770e-01,3,5.2
6.7642780e-01,2.72,5.1
6.7642790e-01,3,5.2
6.7642800e-01,2.72,4.8
6.7642810e-01,2.76,5.2
6.7642820e-01,2.96,4.9
6.7642830e-01,2.76,4.9
6.7642840e-01,2.72,5.3
6.7642850e-01,2.8,5
6.7642860e-01,2.76,5.2
6.7642870e-01,2.84,5
6.7642880e-01,2.76,5.2
6.7642890e-01,2.84,5.3
6.7642900e-01,2.76,4.9
6.7642910e-01,2.84,5
6.7642920e-01,2.92,5.1
6.7642930e-01,2.72,5.1
6.7642940e-01,2.72,5.1
6.7642950e-01,2.76,5.1
6.7642960e-01,2.76,5
6.7642970e-01,2.8,5.2
6.7642980e-01,2.76,4.9
6.7642990e-01,2.8,5
6.7643000e-01,2.8,4.9
6.7643010e-01,2.76,5.1
6.7643020e-01,2.96,5
6.7643030e-01,3.04,5.2
6.7643040e-01,2.8,5.4
6.7643050e-01,2.92,4.9
6.7643060e-01,2.72,5
6.7643070e-01,2.84,5
6.7643080e-01,2.84,5.2
6.7643090e-01,2.8,4.9
6.7643100e-01,2.88,4.9
6.7643110e-01,2.84,5
6.7643120e-01,2.8,5.3
6.7643130e-01,2.72,5.2
6.7643140e-01,2.8,5.1
6.7643150e-01,2.8,5.4
6.7643160e-01,2.76,5.2
6.7643170e-01,2.92,4.9
6.7643180e-01,2.8,5
6.7643190e-01,3,5
6.7643200e-01,2.88,5.3
6.7643210e-01,2.92,4.9
6.7643220e-01,2.92,5.1
6.7643230e-01,3.04,5.3
6.7643240e-01,3.04,5.3
6.7643250e-01,2.92,5.1
6.7643260e-01,2.84,5.3
6.7643270e-01,2.84,5.1
6.7643280e-01,2.84,5.1
6.7643290e-01,2.92,5.5
6.7643300e-01,2.96,4.8
6.7643310e-01,2.92,5.1
6.7643320e-01,2.92,5.3
6.7643330e-01,2.84,5.1
6.7643340e-01,2.84,5.1
6.7643350e-01,2.96,5
6.7643360e-01,2.88,5.4
6.7643370e-01,2.96,5
6.7643380e-01,2.8,5.3
6.7643390e-01,2.92,5.2
6.7643400e-01,2.92,5.1
6.7643410e-01,2.76,5.3
6.7643420e-01,2.84,5.2
6.7643430e-01,2.88,5.3
6.7643440e-01,2.96,5.3
6.7643450e-01,2.96,5.3
6.7643460e-01,3,5.2
6.7643470e-01,2.72,5.2
6.7643480e-01,3.04,4.8
6.7643490e-01,2.92,5.2
6.7643500e-01,2.92,5.2
6.7643510e-01,2.88,5.1
6.7643520e-01,2.84,5
6.7643530e-01,2.76,4.7
6.7643540e-01,2.84,5.1
6.7643550e-01,2.88,5.4
6.7643560e-01,2.92,5.1
6.7643570e-01,2.84,5
6.7643580e-01,2.92,5.3
6.7643590e-01,2.76,5.1
6.7643600e-01,2.88,5.2
6.7643610e-01,2.72,5.3
6.7643620e-01,2.76,5.3
6.7643630e-01,2.88,5.2
6.7643640e-01,3,5.3
6.7643650e-01,2.96,5.1
6.7643660e-01,2.76,5.2
6.7643670e-01,2.92,5.2
6.7643680e-01,2.84,5.3
6.7643690e-01,3.08,4.9
6.7643700e-01,2.92,4.9
6.7643710e-01,2.84,5
6.7643720e-01,2.76,4.8
6.7643730e-01,2.96,5.3
6.7643740e-01,2.88,5.1
6.7643750e-01,2.88,5.2
6.7643760e-01,2.76,5.1
6.7643770e-01,2.92,5.1
6.7643780e-01,2.96,5.1
6.7643790e-01,2.96,5.5
6.7643800e-01,2.88,5.2
6.7643810e-01,2.92,5.4
6.7643820e-01,2.96,5.2
6.7643830e-01,3,5.4
6.7643840e-01,2.8,5
6.7643850e-01,3,5.2
6.7643860e-01,2.8,5.6
6.7643870e-01,2.84,5.2
6.7643880e-01,3,5.2
6.7643890e-01,2.84,5.6
6.7643900e-01,2.84,5.4
6.7643910e-01,2.96,5.2
6.7643920e-01,2.8,5.4
6.7643930e-01,2.8,5.2
6.7643940e-01,2.88,5.3
6.7643950e-01,2.84,4.7
6.7643960e-01,3,5.1
6.7643970e-01,2.84,5
6.7643980e-01,2.76,5
6.7643990e-01,2.96,5.1
6.7644000e-01,2.92,5.4
6.7644010e-01,2.88,4.9
6.7644020e-01,3,5.2
6.7644030e-01,2.84,5
6.7644040e-01,2.84,5.4
6.7644050e-01,2.88,5
6.7644060e-01,2.76,5.2
6.7644070e-01,2.84,5.2
6.7644080e-01,2.88,5.3
6.7644090e-01,2.96,5.2
6.7644100e-01,3,5
6.7644110e-01,2.76,5.4
6.7644120e-01,2.92,4.9
6.7644130e-01,2.88,5.1
6.7644140e-01,2.84,5.2
6.7644150e-01,3.08,4.7
6.7644160e-01,3,5.3
6.7644170e-01,2.96,5.1
6.7644180e-01,2.72,5.2
6.7644190e-01,2.84,4.8
6.7644200e-01,2.84,5
6.7644210e-01,2.76,5.1
6.7644220e-01,2.76,5
6.7644230e-01,2.64,4.9
6.7644240e-01,2.76,5.3
6.7644250e-01,2.84,4.8
6.7644260e-01,2.72,4.9
6.7644270e-01,2.92,5.2
6.7644280e-01,2.88,5.2
6.7644290e-01,2.8,5.1
6.7644300e-01,2.84,5
6.7644310e-01,2.88,5.3
6.7644320e-01,2.88,4.9
6.7644330e-01,2.88,4.9
6.7644340e-01,2.68,4.9
6.7644350e-01,2.88,5
6.7644360e-01,2.92,5.2
6.7644370e-01,2.92,4.9
6.7644380e-01,2.88,4.8
6.7644390e-01,2.8,5.2
6.7644400e-01,2.88,4.7
6.7644410e-01,2.96,5.1
6.7644420e-01,2.92,4.7
6.7644430e-01,2.96,5.1
6.7644440e-01,2.84,4.9
6.7644450e-01,2.92,4.8
6.7644460e-01,2.84,5
6.7644470e-01,2.72,5.3
6.7644480e-01,2.96,4.8
6.7644490e-01,2.92,5.2
6.7644500e-01,2.84,4.9
6.7644510e-01,2.76,4.9
6.7644520e-01,2.88,5.3
6.7644530e-01,2.8,5.2
6.7644540e-01,2.72,5.1
6.7644550e-01,2.88,5.1
6.7644560e-01,2.8,5.2
6.7644570e-01,2.8,4.9
6.7644580e-01,2.84,5.2
6.7644590e-01,2.76,5.2
6.7644600e-01,2.92,5
6.7644610e-01,2.92,5.2
6.7644620e-01,2.84,5.1
6.7644630e-01,2.8,5.1
6.7644640e-01,2.88,5.2
6.7644650e-01,2.8,5.2
6.7644660e-01,2.76,5.1
6.7644670e-01,2.8,5.1
6.7644680e-01,2.92,4.9
6.7644690e-01,2.84,5.2
6.7644700e-01,2.88,5
6.7644710e-01,2.92,4.9
6.7644720e-01,2.76,5.2
6.7644730e-01,2.72,5.2
6.7644740e-01,2.92,5.1
6.7644750e-01,2.88,5.3
6.7644760e-01,3.04,5.2
6.7644770e-01,2.76,5.4
6.7644780e-01,2.84,5
6.7644790e-01,2.76,5.1
6.7644800e-01,3,4.6
6.7644810e-01,2.84,4.9
6.7644820e-01,2.88,4.8
6.7644830e-01,2.88,4.9
6.7644840e-01,2.76,5
6.7644850e-01,2.88,5.1
6.7644860e-01,2.92,5.1
6.7644870e-01,2.76,5.3
6.7644880e-01,2.8,5.2
6.7644890e-01,2.72,5
6.7644900e-01,2.84,4.9
6.7644910e-01,2.92,5.1
6.7644920e-01,3.08,5.2
6.7644930e-01,2.76,5.4
6.7644940e-01,2.92,5.2
6.7644950e-01,2.76,5.1
6.7644960e-01,2.76,4.9
6.7644970e-01,2.96,5.1
6.7644980e-01,2.8,5.1
6.7644990e-01,2.64,5.1
6.7645000e-01,2.92,5.1
6.7645010e-01,2.96,5.3
6.7645020e-01,2.76,5.2
6.7645030e-01,3.04,4.8
6.7645040e-01,2.8,4.8
6.7645050e-01,2.84,5
6.7645060e-01,2.96,4.8
6.7645070e-01,2.8,5.2
6.7645080e-01,2.72,4.7
6.7645090e-01,2.88,5.3
6.7645100e-01,2.72,5.1
6.7645110e-01,2.88,5
6.7645120e-01,2.8,5.3
6.7645130e-01,2.76,5.3
6.7645140e-01,2.88,4.9
6.7645150e-01,2.76,4.9
6.7645160e-01,2.8,4.9
6.7645170e-01,2.96,5.2
6.7645180e-01,2.88,5.2
6.7645190e-01,2.76,5.1
6.7645200e-01,2.92,5.1
6.7645210e-01,2.88,5.5
6.7645220e-01,3,5.3
6.7645230e-01,2.92,5.1
6.7645240e-01,2.8,5.2
6.7645250e-01,2.88,5
6.7645260e-01,2.88,5
6.7645270e-01,2.92,5.4
6.7645280e-01,3.12,4.9
6.7645290e-01,2.84,5
6.7645300e-01,2.76,5.7
6.7645310e-01,3.04,5.2
6.7645320e-01,2.92,5
6.7645330e-01,2.92,5.1
6.7645340e-01,2.76,5.2
6.7645350e-01,2.88,5.1
6.7645360e-01,2.84,5
6.7645370e-01,2.88,4.7
6.7645380e-01,2.88,5.1
6.7645390e-01,2.96,5.2
6.7645400e-01,2.84,5.2
6.7645410e-01,2.92,5.1
6.7645420e-01,2.96,5.4
6.7645430e-01,2.96,5.8
6.7645440e-01,2.88,5.2
6.7645450e-01,2.92,5.3
6.7645460e-01,3,5.4
6.7645470e-01,2.92,4.7
6.7645480e-01,3,5.3
6.7645490e-01,3,5
6.7645500e-01,2.84,5.1
6.7645510e-01,2.72,4.9
6.7645520e-01,2.92,5.2
6.7645530e-01,2.92,5
6.7645540e-01,2.84,5.3
6.7645550e-01,2.92,5.4
6.7645560e-01,2.88,5.2
6.7645570e-01,2.96,4.7
6.7645580e-01,2.96,4.7
6.7645590e-01,2.88,5.2
6.7645600e-01,2.92,5.3
6.7645610e-01,2.96,5.2
6.7645620e-01,2.96,5
6.7645630e-01,2.92,5
6.7645640e-01,2.8,5.1
6.7645650e-01,2.88,5.4
6.7645660e-01,2.92,5.3
6.7645670e-01,2.92,5.1
6.7645680e-01,2.92,5.2
6.7645690e-01,2.88,4.9
6.7645700e-01,2.92,5.1
6.7645710e-01,2.84,5.2
6.7645720e-01,2.8,5.3
6.7645730e-01,2.96,4.9
6.7645740e-01,2.84,5.2
6.7645750e-01,3,5.4
6.7645760e-01,2.96,5.3
6.7645770e-01,2.84,5
6.7645780e-01,2.88,5
6.7645790e-01,2.92,5.1
6.7645800e-01,2.92,5
6.7645810e-01,2.92,5.4
6.7645820e-01,2.8,5
6.7645830e-01,2.88,4.9
6.7645840e-01,2.88,5.2
6.7645850e-01,2.88,5.1
6.7645860e-01,2.8,5.2
6.7645870e-01,2.84,5.4
6.7645880e-01,2.8,4.8
6.7645890e-01,2.88,4.8
6.7645900e-01,2.88,4.9
6.7645910e-01,2.92,5.2
6.7645920e-01,2.96,5.4
6.7645930e-01,2.92,4.8
6.7645940e-01,2.92,4.8
6.7645950e-01,2.88,5.2
6.7645960e-01,2.8,5.2
6.7645970e-01,2.96,4.9
6.7645980e-01,2.88,5.3
6.7645990e-01,3,5.2
6.7646000e-01,2.88,5.4
6.7646010e-01,2.92,5.3
6.7646020e-01,2.76,5.2
6.7646030e-01,2.76,5
6.7646040e-01,2.88,5.1
6.7646050e-01,2.8,4.9
6.7646060e-01,2.92,5.1
6.7646070e-01,2.88,5.3
6.7646080e-01,2.88,5.2
6.7646090e-01,2.72,5.2
6.7646100e-01,2.96,5
6.7646110e-01,2.92,5.2
6.7646120e-01,2.76,5.2
6.7646130e-01,2.84,4.8
6.7646140e-01,2.88,5.3
6.7646150e-01,2.84,4.9
6.7646160e-01,2.72,5.3
6.7646170e-01,2.8,4.9
6.7646180e-01,2.72,5.1
6.7646190e-01,2.8,4.9
6.7646200e-01,2.92,4.8
6.7646210e-01,2.8,5.4
6.7646220e-01,2.76,5.2
6.7646230e-01,2.88,5.1
6.7646240e-01,2.92,5
6.7646250e-01,2.88,5.1
6.7646260e-01,2.84,5
6.7646270e-01,2.88,5.1
6.7646280e-01,2.72,5.1
6.7646290e-01,2.92,5.3
6.7646300e-01,2.84,5.1
6.7646310e-01,2.88,5
6.7646320e-01,2.8,5.1
6.7646330e-01,2.8,5
6.7646340e-01,2.84,4.8
6.7646350e-01,2.84,5.4
6.7646360e-01,2.84,4.9
6.7646370e-01,2.72,5
6.7646380e-01,2.84,5.1
6.7646390e-01,2.92,5.1
6.7646400e-01,2.8,5
6.7646410e-01,2.88,5.2
6.7646420e-01,2.76,5.2
6.7646430e-01,2.92,4.8
6.7646440e-01,2.76,5.1
6.7646450e-01,2.8,5.1
6.7646460e-01,2.84,4.8
6.7646470e-01,2.92,4.9
6.7646480e-01,2.92,4.9
6.7646490e-01,2.84,5.1
6.7646500e-01,2.8,5.1
6.7646510e-01,2.68,5.2
6.7646520e-01,2.8,4.8
6.7646530e-01,2.72,4.9
6.7646540e-01,2.84,5.1
6.7646550e-01,2.8,5.1
6.7646560e-01,2.88,5
6.7646570e-01,2.84,5
6.7646580e-01,2.8,5.1
6.7646590e-01,2.8,5.2
6.7646600e-01,2.72,4.8
6.7646610e-01,2.8,5.2
6.7646620e-01,2.92,4.9
6.7646630e-01,2.8,5.1
6.7646640e-01,2.88,5.1
6.7646650e-01,2.92,5.1
6.7646660e-01,2.8,5.3
6.7646670e-01,2.84,5.1
6.7646680e-01,2.88,5.1
6.7646690e-01,2.88,5.2
6.7646700e-01,2.84,5.3
6.7646710e-01,2.76,4.9
6.7646720e-01,2.88,5.1
6.7646730e-01,2.88,5
6.7646740e-01,2.8,5.2
6.7646750e-01,2.92,5
6.7646760e-01,2.88,5
6.7646770e-01,2.84,5.2
6.7646780e-01,2.88,5
6.7646790e-01,2.96,5.1
6.7646800e-01,2.92,5.1
6.7646810e-01,2.76,4.7
6.7646820e-01,2.84,5.4
6.7646830e-01,2.84,5.1
6.7646840e-01,2.64,4.9
6.7646850e-01,2.88,5.7
6.7646860e-01,2.76,4.8
6.7646870e-01,2.84,5.2
6.7646880e-01,3,4.9
6.7646890e-01,2.72,5.2
6.7646900e-01,2.88,5.4
6.7646910e-01,2.8,5.3
6.7646920e-01,2.92,5.2
6.7646930e-01,2.8,5.5
6.7646940e-01,2.72,5.2
6.7646950e-01,2.96,4.9
6.7646960e-01,2.84,5.2
6.7646970e-01,2.92,4.9
6.7646980e-01,2.92,4.6
6.7646990e-01,2.8,5.3
6.7647000e-01,2.96,5.3
6.7647010e-01,2.76,4.9
6.7647020e-01,2.76,5.1
6.7647030e-01,3.08,5
6.7647040e-01,2.8,5.3
6.7647050e-01,2.72,4.9
6.7647060e-01,2.8,5.2
6.7647070e-01,2.84,4.8
6.7647080e-01,2.88,5
6.7647090e-01,2.88,5.1
6.7647100e-01,2.8,5.3
6.7647110e-01,2.8,5
6.7647120e-01,2.76,5.1
6.7647130e-01,2.8,5.1
6.7647140e-01,2.92,5
6.7647150e-01,3,5.2
6.7647160e-01,2.76,5
6.7647170e-01,2.92,4.9
6.7647180e-01,2.76,5.2
6.7647190e-01,3,5.5
6.7647200e-01,3.04,5.3
6.7647210e-01,2.88,5
6.7647220e-01,2.8,5.1
6.7647230e-01,2.88,5.1
6.7647240e-01,2.96,4.9
6.7647250e-01,3,5.1
6.7647260e-01,2.96,5.1
6.7647270e-01,2.88,5.3
6.7647280e-01,2.92,5.5
6.7647290e-01,2.8,5.2
6.7647300e-01,2.92,5.4
6.7647310e-01,2.88,5.2
6.7647320e-01,2.92,5.3
6.7647330e-01,2.88,5.3
6.7647340e-01,2.88,5.2
6.7647350e-01,2.96,5.2
6.7647360e-01,3,5.1
6.7647370e-01,2.96,5.1
6.7647380e-01,2.84,5.1
6.7647390e-01,2.84,5.3
6.7647400e-01,2.96,5.5
6.7647410e-01,2.8,5
6.7647420e-01,2.88,5.3
6.7647430e-01,2.8,5.5
6.7647440e-01,3.08,5.1
6.7647450e-01,2.84,5
6.7647460e-01,2.96,5.5
6.7647470e-01,2.92,5.3
6.7647480e-01,2.96,5
6.7647490e-01,2.84,4.8
6.7647500e-01,2.92,5.3
6.7647510e-01,2.72,5.2
6.7647520e-01,2.88,5
6.7647530e-01,2.8,5.2
6.7647540e-01,2.84,5.7
6.7647550e-01,2.88,5
6.7647560e-01,2.96,4.9
6.7647570e-01,2.8,5.4
6.7647580e-01,2.8,5.4
6.7647590e-01,2.88,5
6.7647600e-01,2.84,5.1
6.7647610e-01,2.84,5.4
6.7647620e-01,2.8,5.5
6.7647630e-01,2.96,5.1
6.7647640e-01,2.88,5.1
6.7647650e-01,2.84,5.1
6.7647660e-01,2.88,5.3
6.7647670e-01,2.96,5.5
6.7647680e-01,2.88,5.3
6.7647690e-01,2.96,4.9
6.7647700e-01,2.84,5
6.7647710e-01,2.8,5.3
6.7647720e-01,2.88,5.1
6.7647730e-01,2.88,5.2
6.7647740e-01,2.84,5.3
6.7647750e-01,2.88,5.1
6.7647760e-01,2.8,5.5
6.7647770e-01,2.92,5.1
6.7647780e-01,2.8,4.9
6.7647790e-01,2.96,5.3
6.7647800e-01,2.96,5.2
6.7647810e-01,2.92,5.3
6.7647820e-01,2.84,5.2
6.7647830e-01,2.84,4.7
6.7647840e-01,3.04,5.2
6.7647850e-01,2.68,5.3
6.7647860e-01,2.88,5
6.7647870e-01,2.92,4.9
6.7647880e-01,2.88,4.9
6.7647890e-01,2.8,5.1
6.7647900e-01,2.84,5.1
6.7647910e-01,2.88,4.9
6.7647920e-01,3,4.9
6.7647930e-01,2.88,5.2
6.7647940e-01,2.84,5
6.7647950e-01,2.84,5
6.7647960e-01,2.84,5.2
6.7647970e-01,2.88,5.1
6.7647980e-01,2.72,5.3
6.7647990e-01,2.96,5.3
6.7648000e-01,2.84,5.3
6.7648010e-01,2.8,5.5
6.7648020e-01,3,5.3
6.7648030e-01,2.76,5.2
6.7648040e-01,2.88,5.4
6.7648050e-01,2.96,5.3
6.7648060e-01,2.88,5.1
6.7648070e-01,2.84,5.1
6.7648080e-01,2.92,4.8
6.7648090e-01,2.92,5
6.7648100e-01,2.8,5.1
6.7648110e-01,2.96,5.1
6.7648120e-01,2.96,5.3
6.7648130e-01,2.96,5
6.7648140e-01,2.92,4.9
6.7648150e-01,2.88,5.1
6.7648160e-01,2.88,5
6.7648170e-01,2.8,5.1
6.7648180e-01,2.84,4.4
6.7648190e-01,2.76,4.9
6.7648200e-01,2.92,5
6.7648210e-01,2.92,5
6.7648220e-01,2.92,5
6.7648230e-01,2.84,5.2
6.7648240e-01,2.76,5
6.7648250e-01,2.88,5.1
6.7648260e-01,2.96,5.1
6.7648270e-01,2.8,5.2
6.7648280e-01,2.88,5
6.7648290e-01,2.88,4.8
6.7648300e-01,2.8,5.4
6.7648310e-01,2.88,5.1
6.7648320e-01,2.84,5.1
6.7648330e-01,2.88,4.8
6.7648340e-01,2.92,5.1
6.7648350e-01,2.88,5.1
6.7648360e-01,2.84,4.9
6.7648370e-01,3,5
6.7648380e-01,2.72,5.2
6.7648390e-01,2.76,5.1
6.7648400e-01,2.84,5.2
6.7648410e-01,2.92,4.9
6.7648420e-01,2.8,4.9
6.7648430e-01,2.84,5.1
6.7648440e-01,2.96,4.8
6.7648450e-01,2.88,4.8
6.7648460e-01,2.84,5
6.7648470e-01,2.88,5.1
6.7648480e-01,2.84,5.1
6.7648490e-01,2.72,5.1
6.7648500e-01,2.8,4.8
6.7648510e-01,2.96,5.3
6.7648520e-01,2.76,5
6.7648530e-01,2.88,5.2
6.7648540e-01,2.96,5
6.7648550e-01,2.84,5
6.7648560e-01,2.84,5.4
6.7648570e-01,2.84,5.1
6.7648580e-01,2.68,5.1
6.7648590e-01,2.8,5
6.7648600e-01,2.76,5.2
6.7648610e-01,2.8,5.3
6.7648620e-01,2.8,5.3
6.7648630e-01,2.84,4.8
6.7648640e-01,2.84,5.2
6.7648650e-01,2.68,5
6.7648660e-01,2.88,5.1
6.7648670e-01,2.88,5.1
6.7648680e-01,2.84,5.3
6.7648690e-01,2.92,4.9
6.7648700e-01,3,5.3
6.7648710e-01,2.96,5
6.7648720e-01,2.84,5
6.7648730e-01,2.8,4.9
6.7648740e-01,2.84,5.4
6.7648750e-01,2.8,5.3
6.7648760e-01,2.96,5.1
6.7648770e-01,2.92,5.2
6.7648780e-01,2.88,5.1
6.7648790e-01,2.84,4.9
6.7648800e-01,3,5.1
6.7648810e-01,2.88,5.2
6.7648820e-01,2.76,4.9
6.7648830e-01,2.88,5.2
6.7648840e-01,2.84,5
6.7648850e-01,2.92,5.1
6.7648860e-01,2.8,4.9
6.7648870e-01,2.88,4.9
6.7648880e-01,2.88,5.3
6.7648890e-01,2.8,5.2
6.7648900e-01,2.8,5.1
6.7648910e-01,2.76,5.2
6.7648920e-01,2.76,5.2
6.7648930e-01,2.92,5
6.7648940e-01,2.88,5
6.7648950e-01,2.84,5
6.7648960e-01,2.84,5
6.7648970e-01,3,5.1
6.7648980e-01,2.88,5.1
6.7648990e-01,2.88,5
6.7649000e-01,2.76,4.8
6.7649010e-01,2.84,5.2
6.7649020e-01,2.8,5.1
6.7649030e-01,2.68,5.3
6.7649040e-01,2.8,5.2
6.7649050e-01,2.8,5.2
6.7649060e-01,2.76,5
6.7649070e-01,2.8,5.1
6.7649080e-01,2.88,5.2
6.7649090e-01,2.76,5.2
6.7649100e-01,2.8,5.1
6.7649110e-01,2.72,5
6.7649120e-01,2.8,5.2
6.7649130e-01,3,5.1
6.7649140e-01,2.92,4.9
6.7649150e-01,2.96,5
6.7649160e-01,2.8,5.2
6.7649170e-01,2.92,5.2
6.7649180e-01,2.92,5.2
6.7649190e-01,2.92,5.2
6.7649200e-01,2.88,5.2
6.7649210e-01,2.88,5.2
6.7649220e-01,2.76,5
6.7649230e-01,2.8,5.4
6.7649240e-01,2.88,5
6.7649250e-01,2.84,5.2
6.7649260e-01,2.88,5.5
6.7649270e-01,2.88,5.1
6.7649280e-01,2.96,5.2
6.7649290e-01,2.76,5.4
6.7649300e-01,2.84,5.4
6.7649310e-01,2.84,5.4
6.7649320e-01,2.84,5.3
6.7649330e-01,2.92,5
6.7649340e-01,2.88,5.2
